3410,Veteran Overmedication Prevention Act of 2016,2016-09-28,2016-09-28,Read twice and referred to the Committee on Veterans' Affairs.
3411,Disaster Assistance Improvement Act of 2016,2016-09-28,2016-03-01,Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3412,Ban Poisonous Additives Act of 2016,2016-09-28,2016-09-28,Referred to the House Committee on Energy and Commerce.
3413,A bill to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to the products of Kazakhstan.,2016-09-28,2015-12-10,Referred to the Subcommittee on Trade.
3414,Taylor Force Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on Foreign Relations.
3415,SELECT Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on the Judiciary.
3416,Modernizing American Manufacturing Bonds Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on Finance.
3417,Receiving Electronic Statements To Improve Retiree Earnings Act,2016-09-28,2015-11-16,"Referred to the Subcommittee on Health, Employment, Labor, and Pensions."
3418,Holocaust Insurance Accountability Act of 2016,2016-09-28,2016-10-21,Referred to the Subcommittee on the Constitution and Civil Justice.
3419,Gold Star Families Voices Act of 2016,2016-09-28,2016-11-28,Became Public Law No: 114-246.
342,21st Century Classroom Innovation Act,2015-02-03,2015-02-03,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
3420,Urban Agriculture Act of 2016,2016-09-28,2016-09-28,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry."
3421,A bill to require air carriers to provide all flight attendants with scheduled rest periods of at least 10 consecutive hours between duty periods and to comply with fatigue management plans for flight attendants that have been approved by the Federal Aviation Administration.,2016-09-28,2016-07-15,Became Public Law No: 114-190.
3422,Private Prison Information Act of 2016,2016-09-28,2016-09-28,Read twice and referred to the Committee on the Judiciary.
3423,Gold Star Families Forever Stamp Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3424,A bill to amend the Internal Revenue Code of 1986 to prevent the avoidance of tax by insurance companies through reinsurance with non-taxed affiliates.,2016-09-28,2016-09-28,Referred to the House Committee on Ways and Means.
3425,"A bill to amend the Internal Revenue Code of 1986 to permanently extend the depreciation rules for property used predominantly within an Indian reservation, and for other purposes.",2016-09-28,2015-04-15,Read twice and referred to the Committee on Finance.
3426,Homeowner Foreclosure Reduction Act of 2016,2016-09-28,2016-09-28,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
3427,Alan Reinstein Ban Asbestos Now Act of 2016,2016-09-28,2016-09-28,Read twice and referred to the Committee on Environment and Public Works.
3428,Protection of Military Airfields from Wind Turbine Encroachment Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on Finance. (text of measure as introduced: CR S6230)
3429,Small Business Survival from Disaster Act,2016-09-28,2016-09-28,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
343,Reducing Overlapping Payments Act,2015-02-03,2015-02-03,Read twice and referred to the Committee on Finance.
3430,Bureau of Land Management Foundation Act,2016-09-28,2016-02-16,Referred to the Subcommittee on Federal Lands.
3431,Scleroderma and Fibrosis Research Enhancement Act of 2016,2016-09-28,2015-10-02,Referred to the Subcommittee on Health.
3432,Solitary Confinement Reform Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S6231-6235; text of measure as introduced: CR S6232-6235)
3433,CLEAR Act,2016-09-28,2016-09-28,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
3434,Violence Against Women Veterans Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on Veterans' Affairs.
3435,Craig Thomas Rural Hospital and Provider Equity Act of 2016,2016-09-28,2015-03-30,Referred to the Subcommittee on Health.
3436,Protect Family Farms and Businesses Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on Finance.
3437,A bill to establish a procedure for the conveyance of certain Federal property around the Dickinson Reservoir in the State of North Dakota.,2016-09-28,2016-09-28,Read twice and referred to the Committee on Energy and Natural Resources.
3438,"A bill to authorize the Secretary of Veterans Affairs to carry out a major medical facility project in Reno, Nevada.",2016-09-28,2016-11-30,Referred to the House Committee on Veterans' Affairs.
3439,Paperwork Reduction for Farmers Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on the Judiciary.
344,A bill to amend the Internal Revenue Code of 1986 to equalize the excise tax on liquified petroleum gas and liquified natural gas.,2015-02-03,2015-02-03,Read twice and referred to the Committee on Finance.
3440,Electronic Signature Standards Act of 2016,2016-09-28,2016-09-28,Read twice and referred to the Committee on Finance.
3441,Trafficking Survivors Relief Act of 2016,2016-09-28,2016-10-21,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
3442,Terrorism Victims Protection Act,2016-09-28,2016-09-28,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
3443,"A bill to prohibit the United States Government from making cash payments to state sponsors of terrorism, and for other purposes.",2016-09-28,2016-09-28,Read twice and referred to the Committee on Foreign Relations.
3444,Education Support Professional Family Medical Leave Act,2016-09-28,2016-09-28,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
3445,Uniformed Services Employment and Reemployment Rights Improvement Act of 2016,2016-09-28,2016-09-28,Read twice and referred to the Committee on Veterans' Affairs.
3446,ADA Education and Reform Act of 2016,2016-09-28,2016-07-07,Ordered to be Reported (Amended) by the Yeas and Nays: 15 - 6.
3447,Vietnam Helicopter Crew Memorial Act,2016-09-28,2016-12-08,Received in the Senate.
3448,Bring Our Heroes Home Act of 2016,2016-09-28,2016-09-28,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3449,TAAR Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on Finance.
345,A bill to limit the level of premium subsidy provided by the Federal Crop Insurance Corporation to agricultural producers.,2015-02-03,2015-02-03,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry."
3450,A bill to amend the Internal Revenue Code of 1986 to include electric charging of certain vehicles as a qualified transportation fringe benefit excluded from gross income.,2016-09-28,2016-09-28,Read twice and referred to the Committee on Finance.
3451,Young Child Tax Credit Act,2016-09-28,2016-03-03,Referred to the House Committee on Ways and Means.
3452,Post Office Discontinuance Accountability Act of 2016,2016-09-28,2016-09-28,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3453,Crowdfunding Enhancement Act,2016-09-28,2016-12-20,"Placed on the Union Calendar, Calendar No. 693."
3454,A bill to improve medication adherence.,2016-09-28,2016-09-28,Read twice and referred to the Committee on Finance.
3455,Pharmaceutical Supply and Value Enhancement Act,2016-09-28,2016-09-28,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
3456,Empowering Partners to Counter Violent Extremism Act of 2016,2016-09-28,2015-11-19,"Placed on the Union Calendar, Calendar No. 263."
3457,Reducing Medicare Costs through Innovation Act,2016-09-28,2016-09-28,Read twice and referred to the Committee on Finance.
3458,Two-Generation Economic Empowerment Act of 2016,2016-09-28,2015-03-19,Referred to the Subcommittee on Health.
3459,A bill to amend the Internal Revenue Code of 1986 to enhance the requirements for secure geological storage of carbon dioxide for purposes of the carbon dioxide sequestration credit.,2016-09-28,2016-09-28,Referred to the House Committee on Ways and Means.
346,Southwestern Oregon Watershed and Salmon Protection Act of 2015,2015-02-03,2016-09-22,Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 114-509.
3460,Local Community and Sportsmen Input in Monuments Act,2016-09-29,2016-09-29,Read twice and referred to the Committee on Energy and Natural Resources. (text of measure as introduced: CR S6269)
3461,Securities and Exchange Commission Overpayment Credit Act,2016-09-29,2016-09-29,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
3462,"Regulatory Relief for Small Businesses, Schools, and Nonprofits Act",2016-09-29,2016-11-15,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 662.
3463,Student Worker Exemption Act of 2016,2016-09-29,2015-02-27,Referred to the Subcommittee on Health.
3464,Overtime Reform and Review Act,2016-09-29,2016-11-15,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 661.
3465,Protecting Israel Against Economic Discrimination Act of 2016,2016-09-29,2016-09-29,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
3466,Accelerating New Pharmaceutical Competition Act,2016-09-29,2016-09-29,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
3467,U.S. Territories Investor Protection Act of 2016,2016-09-29,2016-09-29,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
3468,"A bill to amend the Small Business Act to expand tax credit education and training for small businesses, and for other purposes.",2016-09-29,2016-09-29,Read twice and referred to the Committee on Small Business and Entrepreneurship.
3469,Hong Kong Human Rights and Democracy Act of 2016,2016-11-16,2015-03-20,Referred to the Subcommittee on Asia and the Pacific.
347,FAIR Act of 2015,2015-02-03,2015-02-03,Read twice and referred to the Committee on Finance.
3470,"S. 3470, Miners Protection Act of 2016",2016-11-16,2015-07-07,Read twice and referred to the Committee on Finance.
3471,Retirement Enhancement and Savings Act of 2016,2016-11-16,2016-11-16,Placed on Senate Legislative Calendar under General Orders. Calendar No. 670.
3472,Poverty Measurement Improvement Act,2016-11-17,2016-11-17,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3473,Death Gratuity Equity Act of 2016,2016-11-17,2016-11-17,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S6486)
3474,American Law Enforcement Heroes Act of 2016,2016-11-17,2016-11-17,Read twice and referred to the Committee on the Judiciary. (text of measure as introduced: CR S6486)
3475,Review the Rule Act of 2016,2016-11-17,2016-11-17,Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S6486-6487)
3476,National Guard Bonus Repayment and Financial Relief Act,2016-11-17,2016-11-17,Read twice and referred to the Committee on Armed Services.
3477,Protecting Seniors Through Immunization Act of 2016,2016-11-17,2016-11-17,Read twice and referred to the Committee on Finance.
3478,Combating European Anti-Semitism Act of 2016,2016-11-17,2016-09-28,Referred to the House Committee on Foreign Affairs.
3479,A bill to amend the Internal Revenue Code of 1986 to allow unpopulated census tracts that are contiguous to low-income communities to be treated as low-income communities under the new markets tax credit.,2016-11-17,2016-11-17,Read twice and referred to the Committee on Finance.
348,PLANT Act,2015-02-03,2015-02-03,Read twice and referred to the Committee on the Judiciary.
3480,Secure Citizenship Act of 2016,2016-11-17,2016-11-17,Read twice and referred to the Committee on the Judiciary.
3481,HHS Slush Fund Elimination Act,2016-11-17,2016-11-17,Read twice and referred to the Committee on the Judiciary.
3482,Navajo Utah Water Rights Settlement Act of 2016,2016-11-17,2016-11-17,Read twice and referred to the Committee on Indian Affairs.
3483,Midnight Rules Relief Act of 2016,2016-11-29,2016-11-29,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3484,Public Online Information Act of 2016,2016-11-29,2016-07-14,Referred to the House Committee on Oversight and Government Reform.
3485,Stalling Mass Damaging Hacking Act of 2016,2016-11-30,2016-11-30,Read twice and referred to the Committee on the Judiciary.
3486,Presidential Innovation Fellows Program Act of 2016,2016-11-30,2016-11-30,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3487,Comprehensive Immunosuppressive Drug Coverage for Kidney Transplant Patients Act of 2016,2016-11-30,2016-11-30,Read twice and referred to the Committee on Finance.
3488,SuperPAC Elimination Act of 2017,2016-11-30,2016-11-30,Referred to the House Committee on House Administration.
3489,Fair Calculations in Civil Damages Act of 2016,2016-12-01,2016-12-22,Referred to the Subcommittee on the Constitution and Civil Justice.
349,Special Needs Trust Fairness Act of 2015,2015-02-03,2015-09-11,Referred to the Subcommittee on Health.
3490,Strengthening the Department of Homeland Security Secure Mail Initiative Act,2016-12-01,2016-12-01,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3491,Justice for Victims of Fraud Act of 2016,2016-12-01,2016-12-01,Referred to the House Committee on Financial Services.
3492,"A bill to designate the Traverse City VA Community-Based Outpatient Clinic of the Department of Veterans Affairs in Traverse City, Michigan, as the ""Colonel Demas T. Craw VA Clinic"".",2016-12-01,2016-12-14,Became Public Law No: 114-276.
3493,A bill to revise the boundaries of certain John H. Chafee Coastal Barrier Resources System units in New Jersey.,2016-12-01,2016-12-01,Read twice and referred to the Committee on Environment and Public Works.
3494,CBP HiRe Act,2016-12-05,2016-12-05,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3495,100 Years of Women in Congress Act,2016-12-05,2016-12-05,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry."
3496,Servicemember Retirement Improvement Act,2016-12-05,2016-12-05,Read twice and referred to the Committee on Finance. (text of measure as introduced in the Senate: CR S6709)
3497,Safeguard Aquaculture Farmers Act,2016-12-05,2016-12-05,Read twice and referred to the Committee on Environment and Public Works.
3498,"A bill to ensure that the Secretary of the Army obtains consent from certain entities before granting certain permits, casements, or rights-of-way.",2016-12-05,2016-12-05,Read twice and referred to the Committee on Environment and Public Works.
3499,Daniel Webster Congressional Clerkship Act of 2016,2016-12-05,2016-12-05,Read twice and referred to the Committee on Rules and Administration.
35,"S. 35, Little Shell Tribe of Chippewa Indians Restoration Act of 2015",2015-01-06,2015-09-10,Placed on Senate Legislative Calendar under General Orders. Calendar No. 219.
350,Judgment Fund Transparency Act of 2015,2015-02-03,2015-12-16,Placed on Senate Legislative Calendar under General Orders. Calendar No. 328.
3500,"A bill to require the appropriate Federal banking agencies to treat certain non-significant investments in the capital of unconsolidated financial institutions as qualifying capital instruments, and for other purposes.",2016-12-05,2016-09-28,Referred to the House Committee on Financial Services.
3501,Improving Broadband Access for Veterans Act of 2016,2016-12-05,2016-12-07,Received in the Senate.
3502,NextGen Accountability Act,2016-12-05,2016-12-05,"Read twice and referred to the Committee on Commerce, Science, and Transportation. (Sponsor introductory remarks on measure: CR S6709; text of measure as introduced in Senate: CR S6709-6710)"
3503,EMPLEO Act,2016-12-06,2016-12-06,Read twice and referred to the Committee on Finance.
3504,Creating High-Quality Results and Outcomes Necessary to Improve Chronic (CHRONIC) Care Act of 2016,2016-12-06,2016-12-06,Read twice and referred to the Committee on Finance.
3505,Bankruptcy Fairness Act of 2016,2016-12-06,2016-12-06,Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S6760)
3506,Tax Technical Corrections Act of 2016,2016-12-06,2016-12-06,Referred to the House Committee on Ways and Means.
3507,A bill to extend the waiver of limitations with respect to excluding from gross income amounts received by wrongfully incarcerated individuals.,2016-12-06,2016-12-07,Received in the Senate.
3508,Transparency and Honesty in Energy Regulations Act of 2016,2016-12-06,2016-12-06,Read twice and referred to the Committee on Environment and Public Works.
3509,South China Sea and East China Sea Sanctions Act of 2016,2016-12-06,2016-12-06,Read twice and referred to the Committee on Foreign Relations.
351,Mortgage Debt Tax Relief Act,2015-02-03,2015-04-16,"Committee on Banking, Housing, and Urban Affairs. Hearings held."
3510,Attracting and Retaining Entrepreneurs Act,2016-12-06,2016-12-06,Read twice and referred to the Committee on the Judiciary.
3511,Jessica Kensky and Patrick Downes Act,2016-12-07,2016-12-07,Read twice and referred to the Committee on Armed Services.
3512,A bill to reauthorize the Historically Black Colleges and Universities Historic Preservation Program.,2016-12-07,2016-09-13,Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.
3513,Border Landowner and Lessee Consultation Act,2016-12-07,2016-12-07,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3514,Rim of the Valley Corridor Preservation Act,2016-12-07,2016-06-16,Referred to the Subcommittee on Federal Lands.
3515,"Investing in Neighborhood-focused, Vital, Evidence-based Strategies and Trust to Prevent Crime Act of 2016",2016-12-07,2016-12-07,Read twice and referred to the Committee on the Judiciary.
3516,VA Best-Practices Peer Review Act of 2016,2016-12-07,2016-05-17,Referred to the House Committee on Veterans' Affairs.
3517,Promoting More American Manufacturing Jobs Act,2016-12-07,2016-12-07,Read twice and referred to the Committee on Finance.
3518,Nonnuclear Iran Sanctions Act of 2016,2016-12-07,2016-12-07,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
3519,Trauma-Informed Care for Children and Families Act of 2016,2016-12-07,2016-12-07,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
352,EACH Act,2015-02-03,2015-02-03,Read twice and referred to the Committee on Finance.
3520,Trafficking In Persons Report Integrity Act,2016-12-08,2016-12-08,Read twice and referred to the Committee on Foreign Relations.
3521,RISE Act of 2016,2016-12-08,2016-12-08,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
3522,Graduate Medical Education Equity Act,2016-12-08,2016-12-08,Read twice and referred to the Committee on Finance.
3523,Justice for Native Survivors of Sexual Violence Act,2016-12-08,2016-12-08,Read twice and referred to the Committee on Indian Affairs.
3524,A bill to amend Rule 611 of the Federal Rules of Evidence to prohibit cross-examination by the accused of minor victims of sexual assault.,2016-12-08,2016-12-08,Read twice and referred to the Committee on the Judiciary.
3525,Strengthening American Transportation Security Act of 2016,2016-12-08,2016-12-08,"Read twice and referred to the Committee on Commerce, Science, and Transportation. (Sponsor introductory remarks on measure: CR S6924-6925; text of measure as introduced in Senate: CR S6925-6926)"
3526,FAST Voting Act of 2016,2016-12-08,2016-12-08,Read twice and referred to the Committee on Rules and Administration.
3527,No Windfalls for Government Service Act,2016-12-08,2016-12-08,Read twice and referred to the Committee on Finance.
3528,Federal Supervisor Training Act of 2016,2016-12-08,2016-12-08,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3529,Progressive Consumption Tax Act of 2016,2016-12-08,2016-12-08,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S6926-6927)
353,Justice Safety Valve Act of 2015,2015-02-03,2015-02-03,Read twice and referred to the Committee on the Judiciary.
3530,Ensuring Patient Access to Healthcare Records Act of 2016,2016-12-08,2016-12-08,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
3531,Scotchman Peaks Wilderness Act of 2016,2016-12-08,2016-12-08,Read twice and referred to the Committee on Energy and Natural Resources.
3532,RECLAIM Act of 2016,2016-12-08,2016-02-09,Referred to the Subcommittee on Energy and Mineral Resources.
3533,Litigation Relief for Forest Management Projects Act,2016-12-08,2016-12-19,Referred to the Subcommittee on Federal Lands.
3534,"A bill to amend title 31, United States Code, to permit the Secretary of the Treasury to locate and recover certain assets of the United States Government.",2016-12-08,2016-12-08,Read twice and referred to the Committee on Finance.
3535,Clean Up the Department of Veterans Affairs Act of 2016,2016-12-08,2016-12-08,Read twice and referred to the Committee on Veterans' Affairs.
3536,Preventing Destabilization of Iraq and Syria Act of 2016,2016-12-08,2016-11-16,Received in the Senate and Read twice and referred to the Committee on Foreign Relations.
3537,Choice Neighborhoods Initiative Act of 2016,2016-12-09,2015-05-01,Referred to the House Committee on Financial Services.
3538,Prevent Trafficking in Cultural Property Act,2016-12-09,2016-12-09,Read twice and referred to the Committee on Finance.
3539,Budgetary Accuracy in Scoring Interest Costs Act of 2016,2016-12-09,2015-10-22,"Referred to the Committee on Rules, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
354,"A bill to designate the facility of the United States Postal Service located at 820 Elmwood Avenue in Providence, Rhode Island, as the ""Sister Ann Keefe Post Office"".",2015-02-03,2015-02-03,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3540,No Hero Left Untreated Act,2016-12-09,2016-11-30,Received in the Senate.
3541,Citizens' Right to Know Act of 2016,2016-12-09,2016-12-09,Read twice and referred to the Committee on the Judiciary.
3542,BRIDGE Act,2016-12-09,2016-12-09,Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S7034)
3543,STAND for Ukraine Act,2016-12-09,2016-09-22,Received in the Senate and Read twice and referred to the Committee on Foreign Relations.
3544,Wildland Firefighter Retirement and Disability Compensation Benefits Act of 2016,2016-12-09,2016-12-09,Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (Sponsor introductory remarks on measure: CR S7035; text of measure as introduced: CR S7035)
3545,Protect Our Heroes Act of 2016,2016-12-09,2016-12-09,Read twice and referred to the Committee on the Judiciary.
3546,SAFE Act,2016-12-09,2016-12-09,Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S7034)
3547,ALERT Act of 2016,2016-12-09,2016-12-09,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
3548,A bill to continue the Medicaid emergency psychiatric demonstration project.,2016-12-10,2016-12-10,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
355,Teach Safe Relationships Act of 2015,2015-02-03,2015-11-16,"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education."
356,Electronic Communications Privacy Act Amendments Act of 2015,2015-02-04,2016-04-28,Received in the Senate.
357,FACT Act,2015-02-04,2015-11-30,"Placed on the Union Calendar, Calendar No. 271."
358,Access to Contraception for Women Servicemembers and Dependents Act of 2015,2015-02-04,2015-02-04,Read twice and referred to the Committee on Armed Services.
359,Taxpayer Bailout Protection Act,2015-02-04,2015-02-04,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
36,Protecting Our Youth from Dangerous Synthetic Drugs Act of 2015,2015-01-06,2016-01-15,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
360,A bill to authorize an additional district judgeship for the district of Idaho.,2015-02-04,2015-02-04,Read twice and referred to the Committee on the Judiciary.
361,Disposal of Excess Federal Lands Act of 2015,2015-02-04,2015-02-04,Read twice and referred to the Committee on Energy and Natural Resources.
362,Government Employee Accountability Act,2015-02-04,2015-02-04,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
363,TALENT Act,2015-02-04,2015-11-16,"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education."
364,STAGE Act,2015-02-04,2015-02-04,Read twice and referred to the Committee on Finance.
365,"A bill to improve rangeland conditions and restore grazing levels within the Grand Staircase-Escalante National Monument, Utah.",2015-02-04,2015-05-21,"Committee on Energy and Natural Resources Senate Subcommittee on Public Lands, Forests, and Mining. Hearings held. With printed Hearing: S.Hrg. 114-380."
366,Senate Campaign Disclosure Parity Act,2015-02-04,2015-02-04,Read twice and referred to the Committee on Rules and Administration.
367,Sunlight for Unaccountable Non-profits (SUN) Act,2015-02-04,2015-06-09,Referred to the House Committee on Ways and Means.
368,Lieutenant Osvaldo Albarati Correctional Officer Self-Protection Act of 2015,2015-02-04,2015-04-21,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
369,Supporting Adoptive Families Act,2015-02-04,2015-05-14,Referred to the Subcommittee on Human Resources.
37,Core Opportunity Resources for Equity and Excellence Act of 2015,2015-01-06,2015-01-06,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S19-20)"
370,Breast Density and Mammography Reporting Act of 2015,2015-02-04,2015-02-04,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S775)"
371,A bill to remove a limitation on a prohibition relating to permits for discharges incidental to normal operation of vessels.,2015-02-04,2015-02-04,Read twice and referred to the Committee on Environment and Public Works.
372,SAFE Act Confidentiality and Privilege Enhancement Act,2015-02-04,2015-04-14,"Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
373,"S. 373, Vessel Incidental Discharge Act",2015-02-04,2015-07-29,Placed on Senate Legislative Calendar under General Orders. Calendar No. 171.
374,"A bill to amend the Veterans Access, Choice, and Accountability Act of 2014 to extend the requirement of the Secretary to furnish hospital care and medical services through non-Department of Veterans Affairs entities to veterans residing in certain locations.",2015-02-04,2015-02-04,Read twice and referred to the Committee on Veterans' Affairs.
375,Small BREW Act,2015-02-04,2015-02-04,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S775-776; text of measure as introduced: CR S776-777)
376,"A bill to amend the Internal Revenue Code of 1986 to exclude payments received under the Work Colleges Program from gross income, including payments made from institutional funds.",2015-02-04,2015-02-04,Read twice and referred to the Committee on Finance.
377,"Medicare Ambulance Access, Fraud Prevention, and Reform Act of 2015",2015-02-04,2015-02-04,Read twice and referred to the Committee on Finance.
378,Sunshine for Regulatory Decrees and Settlements Act of 2015,2015-02-04,2016-01-11,Received in the Senate and Read twice and referred to the Committee on the Judiciary.
379,Small Business Tax Credit Accessibility Act,2015-02-05,2016-05-18,Committee on Small Business and Entrepreneurship. Hearings held.
38,Helping Individuals Regain Employment Act,2015-01-07,2015-01-07,Read twice and referred to the Committee on Finance.
380,Correctional Officer Fairness Act of 2015,2015-02-05,2015-04-16,Read twice and referred to the Committee on Finance.
381,Bringing Missing Children Home Act of 2015,2015-02-05,2015-02-05,Read twice and referred to the Committee on the Judiciary.
382,Baseline Reform Act of 2015,2015-02-05,2015-02-05,Read twice and referred to the Committee on the Budget.
383,Indian Trust Asset Reform Act,2015-02-05,2016-02-08,Placed on Senate Legislative Calendar under General Orders. Calendar No. 364.
384,Water and Agriculture Tax Reform Act of 2015,2015-02-05,2015-02-05,Read twice and referred to the Committee on Finance.
385,Biennial Appropriations Act,2015-02-05,2015-11-04,Committee on the Budget. Hearings held.
386,Mobile Workforce State Income Tax Simplification Act of 2015,2015-02-05,2015-02-05,Read twice and referred to the Committee on Finance.
387,Safe Skies for Unmanned Aircraft Act of 2015,2015-02-05,2015-02-10,Referred to the Subcommittee on Aviation.
388,AWARE Act,2015-02-05,2015-02-27,Referred to the Subcommittee on Livestock and Foreign Agriculture.
389,All Students Count Act of 2015,2015-02-05,2015-02-05,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
39,"No Budget, No Pay Act",2015-01-07,2015-01-07,Referred to the House Committee on House Administration.
390,Making Public Land Public Access Act,2015-02-05,2015-02-05,Read twice and referred to the Committee on Energy and Natural Resources.
391,National Right-to-Work Act,2015-02-05,2015-02-05,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
392,Stop Drugs at the Border Act of 2015,2015-02-05,2015-02-05,Read twice and referred to the Committee on the Judiciary.
393,Berryessa Snow Mountain National Monument Act,2015-02-05,2015-02-05,Read twice and referred to the Committee on Energy and Natural Resources.
394,Depreciation Fairness Act of 2015,2015-02-05,2015-10-23,"Placed on the Union Calendar, Calendar No. 232."
395,Medicare Residential Care Coordination Act of 2015,2015-02-05,2015-02-05,Read twice and referred to the Committee on Finance.
396,Proprietary Education Oversight Coordination Improvement Act,2015-02-05,2015-02-05,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (text of measure as introduced: CR S834-836)"
397,Foreign Earnings Reinvestment Act,2015-02-05,2015-02-05,Referred to the House Committee on Ways and Means.
398,Chiropractic Care Available to All Veterans Act of 2015,2015-02-05,2015-06-03,Committee on Veterans' Affairs. Hearings held.
399,Budget and Accounting Transparency Act of 2015,2015-02-05,2015-01-06,"Referred to the Committee on the Budget, and in addition to the Committee on Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
4,Protecting Access to Diabetes Supplies Act of 2016,2016-11-16,2016-11-16,Read twice and referred to the Committee on Finance.
40,Online Competition and Consumer Choice Act of 2015,2015-01-07,2015-01-09,Referred to the Subcommittee on Communications and Technology.
400,Notice for Organizations That Include Charities is Essential (NOTICE) Act,2015-02-05,2015-02-05,Read twice and referred to the Committee on Finance.
401,Lawsuit Abuse Reduction Act of 2015,2015-02-05,2015-09-21,Received in the Senate and Read twice and referred to the Committee on the Judiciary.
402,STEM Master Teacher Corps Act of 2015,2015-02-05,2015-04-29,"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education."
403,"S. 403, North Country National Scenic Trail Route Adjustment Act",2015-02-05,2015-09-09,Placed on Senate Legislative Calendar under General Orders. Calendar No. 205.
404,Child Interstate Abortion Notification Act,2015-02-05,2015-02-05,Read twice and referred to the Committee on the Judiciary.
405,Bipartisan Sportsmen's Act of 2015,2015-02-05,2015-02-09,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 15.
